---- Hitscan Log Start 2026-01-28 23:47:04 ----
---- Hitscan Log Start 2026-01-28 23:47:36 ----
---- Hitscan Log Start 2026-01-28 23:49:03 ----
---- Hitscan Log Start 2026-01-28 23:56:44 ----
---- Hitscan Log Start 2026-01-29 00:10:34 ----
---- Hitscan Log Start 2026-01-29 00:13:23 ----
---- Hitscan Log Start 2026-01-29 00:15:50 ----
---- Hitscan Log Start 2026-01-29 00:18:23 ----
---- Hitscan Log Start 2026-01-29 00:23:29 ----
---- Hitscan Log Start 2026-01-29 00:24:49 ----
---- Hitscan Log Start 2026-01-29 00:31:26 ----
---- Hitscan Log Start 2026-01-29 00:40:24 ----
[00:41:02.761] Bullet scan: owner=0 onGround=True start=(32625.8,4806.0) velLen=1.00 aimRot=-2.46 dir=(-0.78,-0.63) ignoreTiles=False max=1728 tile=1728.0 npc=1728.0 dist=1728.0
[01:42:48.335] Slug scan: owner=0 onGround=True start=(32849.1,4121.0) velLen=1.00 aimRot=-0.19 dir=(0.98,-0.18) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:48.750] Slug scan: owner=0 onGround=False start=(32834.7,4159.8) velLen=1.00 aimRot=1.90 dir=(-0.32,0.95) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=708.0 dist=708.0
[01:42:49.082] Slug scan: owner=0 onGround=False start=(32834.2,4323.3) velLen=1.00 aimRot=1.94 dir=(-0.36,0.93) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=544.0 dist=544.0
[01:42:49.418] Slug scan: owner=0 onGround=False start=(32833.9,4523.4) velLen=1.00 aimRot=1.97 dir=(-0.39,0.92) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=332.0 dist=332.0
[01:42:49.750] Slug scan: owner=0 onGround=False start=(32804.3,4716.6) velLen=1.00 aimRot=2.85 dir=(-0.96,0.29) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=392.0 dist=392.0
[01:42:50.083] Slug scan: owner=0 onGround=True start=(32805.3,4805.5) velLen=1.00 aimRot=-2.62 dir=(-0.87,-0.50) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:50.416] Slug scan: owner=0 onGround=True start=(32804.0,4808.8) velLen=1.00 aimRot=-2.94 dir=(-0.98,-0.20) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:50.749] Slug scan: owner=0 onGround=True start=(32803.8,4811.4) velLen=1.00 aimRot=3.11 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=540.0 dist=540.0
[01:42:52.631] Slug scan: owner=0 onGround=False start=(32950.8,4222.2) velLen=1.00 aimRot=-0.50 dir=(0.88,-0.48) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:52.965] Slug scan: owner=0 onGround=False start=(32995.1,4110.2) velLen=1.00 aimRot=0.04 dir=(1.00,0.04) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:53.602] Slug scan: owner=0 onGround=True start=(33032.2,4119.2) velLen=1.00 aimRot=-2.79 dir=(-0.94,-0.34) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:54.050] Slug scan: owner=0 onGround=True start=(33029.9,4125.1) velLen=1.00 aimRot=2.95 dir=(-0.98,0.19) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:54.584] Slug scan: owner=0 onGround=True start=(33030.0,4120.4) velLen=1.00 aimRot=-2.91 dir=(-0.97,-0.23) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:54.935] Slug scan: owner=0 onGround=True start=(33029.0,4124.7) velLen=1.00 aimRot=2.98 dir=(-0.99,0.16) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:55.268] Slug scan: owner=0 onGround=True start=(33016.9,4121.6) velLen=1.00 aimRot=-3.01 dir=(-0.99,-0.13) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:55.603] Slug scan: owner=0 onGround=True start=(32997.0,4121.1) velLen=1.00 aimRot=-2.97 dir=(-0.98,-0.17) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:55.930] Slug scan: owner=0 onGround=True start=(32964.6,4115.7) velLen=1.00 aimRot=-0.73 dir=(0.75,-0.67) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:56.268] Slug scan: owner=0 onGround=True start=(32912.4,4118.0) velLen=1.00 aimRot=-0.47 dir=(0.89,-0.45) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:42:56.602] Slug scan: owner=0 onGround=True start=(32913.5,4117.7) velLen=1.00 aimRot=-0.50 dir=(0.88,-0.48) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
---- Hitscan Log Start 2026-01-29 01:57:31 ----
[01:58:00.426] Slug scan: owner=0 onGround=True start=(32645.7,4123.0) velLen=1.00 aimRot=3.14 dir=(-1.00,0.00) ignoreTiles=False blocked=True usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:58:00.759] Slug scan: owner=0 onGround=True start=(32645.7,4122.7) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:58:01.091] Slug scan: owner=0 onGround=True start=(32645.7,4122.7) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.02) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:58:01.846] Bullet scan: owner=0 onGround=True start=(32648.7,4123.2) velLen=1.00 aimRot=3.11 dir=(-1.00,0.03) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=148.0 tile=148.0 npc=79.6 dist=79.6
[01:58:01.980] Bullet scan: owner=0 onGround=True start=(32648.7,4123.1) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:02.111] Bullet scan: owner=0 onGround=True start=(32648.7,4123.1) velLen=1.00 aimRot=3.12 dir=(-1.00,0.02) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:02.245] Bullet scan: owner=0 onGround=True start=(32648.7,4122.7) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:02.376] Bullet scan: owner=0 onGround=True start=(32648.8,4121.9) velLen=1.00 aimRot=-3.01 dir=(-0.99,-0.13) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.8 dist=79.8
[01:58:02.513] Bullet scan: owner=0 onGround=True start=(32648.8,4121.7) velLen=1.00 aimRot=-2.98 dir=(-0.99,-0.16) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=80.1 dist=80.1
[01:58:02.643] Bullet scan: owner=0 onGround=True start=(32648.9,4121.4) velLen=1.00 aimRot=-2.94 dir=(-0.98,-0.20) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=80.6 dist=80.6
[01:58:02.782] Bullet scan: owner=0 onGround=True start=(32649.2,4120.3) velLen=1.00 aimRot=-2.80 dir=(-0.94,-0.34) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=1728.0 dist=1728.0
[01:58:02.912] Bullet scan: owner=0 onGround=True start=(32648.7,4122.6) velLen=1.00 aimRot=-3.09 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:03.043] Bullet scan: owner=0 onGround=True start=(32648.7,4123.1) velLen=1.00 aimRot=3.13 dir=(-1.00,0.01) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:03.178] Bullet scan: owner=0 onGround=True start=(32648.9,4124.6) velLen=1.00 aimRot=2.94 dir=(-0.98,0.20) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=80.5 dist=80.5
[01:58:03.308] Bullet scan: owner=0 onGround=True start=(32648.8,4124.2) velLen=1.00 aimRot=2.99 dir=(-0.99,0.15) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=80.0 dist=80.0
[01:58:03.443] Bullet scan: owner=0 onGround=True start=(32648.7,4122.5) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:03.579] Bullet scan: owner=0 onGround=True start=(32649.0,4121.1) velLen=1.00 aimRot=-2.90 dir=(-0.97,-0.24) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.1 dist=81.1
[01:58:03.710] Bullet scan: owner=0 onGround=True start=(32648.8,4123.8) velLen=1.00 aimRot=3.04 dir=(-0.99,0.10) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=79.7 dist=79.7
[01:58:03.842] Bullet scan: owner=0 onGround=True start=(32648.7,4122.7) velLen=1.00 aimRot=-3.10 dir=(-1.00,-0.04) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:03.976] Bullet scan: owner=0 onGround=True start=(32648.8,4123.6) velLen=1.00 aimRot=3.06 dir=(-1.00,0.08) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=79.6 dist=79.6
[01:58:04.110] Bullet scan: owner=0 onGround=True start=(32648.7,4122.4) velLen=1.00 aimRot=-3.06 dir=(-1.00,-0.08) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:04.247] Bullet scan: owner=0 onGround=True start=(32648.8,4122.1) velLen=1.00 aimRot=-3.03 dir=(-0.99,-0.11) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:12.184] Bullet scan: owner=0 onGround=True start=(32648.9,4108.5) velLen=1.00 aimRot=2.95 dir=(-0.98,0.19) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.4 dist=80.4
[01:58:12.530] Bullet scan: owner=0 onGround=True start=(32648.9,4108.5) velLen=1.00 aimRot=2.96 dir=(-0.98,0.18) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.3 dist=80.3
[01:58:12.663] Bullet scan: owner=0 onGround=True start=(32648.8,4108.2) velLen=1.00 aimRot=2.99 dir=(-0.99,0.15) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=79.9 dist=79.9
[01:58:12.797] Bullet scan: owner=0 onGround=True start=(32648.7,4107.3) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:12.934] Bullet scan: owner=0 onGround=True start=(32648.7,4107.5) velLen=1.00 aimRot=3.08 dir=(-1.00,0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:13.066] Bullet scan: owner=0 onGround=True start=(32648.8,4107.8) velLen=1.00 aimRot=3.04 dir=(-1.00,0.10) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:13.202] Bullet scan: owner=0 onGround=True start=(32648.7,4107.5) velLen=1.00 aimRot=3.08 dir=(-1.00,0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:13.330] Bullet scan: owner=0 onGround=True start=(32648.7,4106.7) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:13.461] Bullet scan: owner=0 onGround=True start=(32648.8,4108.0) velLen=1.00 aimRot=3.02 dir=(-0.99,0.13) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=79.8 dist=79.8
[01:58:13.597] Bullet scan: owner=0 onGround=True start=(32648.7,4107.1) velLen=1.00 aimRot=3.12 dir=(-1.00,0.02) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:13.729] Bullet scan: owner=0 onGround=True start=(32648.7,4107.5) velLen=1.00 aimRot=3.08 dir=(-1.00,0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:13.863] Bullet scan: owner=0 onGround=True start=(32648.7,4106.8) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:13.998] Bullet scan: owner=0 onGround=True start=(32648.9,4108.9) velLen=1.00 aimRot=2.91 dir=(-0.97,0.23) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.0 dist=81.0
[01:58:14.131] Bullet scan: owner=0 onGround=True start=(32648.8,4108.0) velLen=1.00 aimRot=3.02 dir=(-0.99,0.12) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=156.0 tile=156.0 npc=79.8 dist=79.8
[01:58:14.264] Bullet scan: owner=0 onGround=True start=(32648.7,4106.9) velLen=1.00 aimRot=-3.13 dir=(-1.00,-0.01) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.7 dist=79.7
[01:58:14.401] Bullet scan: owner=0 onGround=True start=(32648.7,4106.5) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:14.529] Bullet scan: owner=0 onGround=True start=(32648.9,4108.6) velLen=1.00 aimRot=2.94 dir=(-0.98,0.20) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.5 dist=80.5
[01:58:14.661] Bullet scan: owner=0 onGround=True start=(32649.0,4109.2) velLen=1.00 aimRot=2.86 dir=(-0.96,0.28) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.8 dist=81.8
[01:58:14.800] Bullet scan: owner=0 onGround=True start=(32649.0,4109.2) velLen=1.00 aimRot=2.87 dir=(-0.96,0.27) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.7 dist=81.7
[01:58:14.936] Bullet scan: owner=0 onGround=True start=(32648.8,4108.4) velLen=1.00 aimRot=2.97 dir=(-0.99,0.17) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.2 dist=80.2
[01:58:15.067] Bullet scan: owner=0 onGround=True start=(32649.0,4109.1) velLen=1.00 aimRot=2.87 dir=(-0.96,0.27) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.7 dist=81.7
[01:58:15.197] Bullet scan: owner=0 onGround=True start=(32648.9,4108.6) velLen=1.00 aimRot=2.93 dir=(-0.98,0.21) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.6 dist=80.6
[01:58:15.330] Bullet scan: owner=0 onGround=True start=(32649.0,4109.1) velLen=1.00 aimRot=2.87 dir=(-0.96,0.26) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=81.6 dist=81.6
[01:58:15.465] Bullet scan: owner=0 onGround=True start=(32648.9,4108.6) velLen=1.00 aimRot=2.94 dir=(-0.98,0.20) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.5 dist=80.5
[01:58:15.595] Bullet scan: owner=0 onGround=True start=(32649.4,4110.1) velLen=1.00 aimRot=2.74 dir=(-0.92,0.39) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=85.2 dist=85.2
[01:58:15.728] Bullet scan: owner=0 onGround=True start=(32648.9,4108.5) velLen=1.00 aimRot=2.96 dir=(-0.98,0.18) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=152.0 tile=152.0 npc=80.3 dist=80.3
[01:58:15.869] Bullet scan: owner=0 onGround=True start=(32649.1,4109.3) velLen=1.00 aimRot=2.85 dir=(-0.96,0.29) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=82.1 dist=82.1
[01:58:15.996] Bullet scan: owner=0 onGround=True start=(32648.7,4107.5) velLen=1.00 aimRot=3.08 dir=(-1.00,0.06) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=79.6 dist=79.6
[01:58:16.127] Bullet scan: owner=0 onGround=True start=(32649.4,4110.2) velLen=1.00 aimRot=2.73 dir=(-0.92,0.40) ignoreTiles=False blocked=False usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=85.6 dist=85.6
[01:58:16.265] Bullet scan: owner=0 onGround=True start=(32648.8,4107.9) velLen=1.00 aimRot=3.02 dir=(-0.99,0.12) ignoreTiles=False blocked=True usedFallback=True max=1728 laser=1728.0 fallback=160.0 tile=160.0 npc=79.7 dist=79.7
[01:58:16.394] Bullet scan: owner=0 onGround=True start=(32649.2,4109.6) velLen=1.00 aimRot=2.81 dir=(-0.95,0.33) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=83.1 dist=83.1
[01:58:16.530] Bullet scan: owner=0 onGround=True start=(32649.1,4109.3) velLen=1.00 aimRot=2.84 dir=(-0.96,0.29) ignoreTiles=False blocked=True usedFallback=False max=1728 laser=1728.0 fallback=1728.0 tile=1728.0 npc=82.2 dist=82.2
[01:58:18.331] Bullet scan: owner=0 onGround=True start=(32733.7,4123.4) velLen=1.00 aimRot=3.11 dir=(-1.00,0.03) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=236.0 tile=236.0 npc=164.6 dist=164.6
[01:58:18.765] Bullet scan: owner=0 onGround=True start=(32733.7,4122.6) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=164.6 dist=164.6
[01:58:19.196] Bullet scan: owner=0 onGround=True start=(32733.8,4121.9) velLen=1.00 aimRot=-3.04 dir=(-0.99,-0.10) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=165.1 dist=165.1
[01:58:19.634] Bullet scan: owner=0 onGround=True start=(32733.8,4121.8) velLen=1.00 aimRot=-3.04 dir=(-0.99,-0.11) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=165.2 dist=165.2
[01:58:20.065] Bullet scan: owner=0 onGround=True start=(32733.8,4121.7) velLen=1.00 aimRot=-3.02 dir=(-0.99,-0.12) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=165.4 dist=165.4
[01:58:22.528] Bullet scan: owner=0 onGround=True start=(32733.8,4124.1) velLen=1.00 aimRot=3.04 dir=(-1.00,0.10) ignoreTiles=False blocked=True usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=165.1 dist=165.1
[01:58:22.967] Bullet scan: owner=0 onGround=True start=(32733.7,4122.6) velLen=1.00 aimRot=-3.11 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=164.6 dist=164.6
[01:58:23.400] Bullet scan: owner=0 onGround=True start=(32733.7,4122.2) velLen=1.00 aimRot=-3.07 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=164.8 dist=164.8
[01:58:23.839] Bullet scan: owner=0 onGround=True start=(32733.8,4121.5) velLen=1.00 aimRot=-3.00 dir=(-0.99,-0.14) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=1920.0 dist=1920.0
[01:58:24.264] Bullet scan: owner=0 onGround=True start=(32733.8,4121.5) velLen=1.00 aimRot=-3.00 dir=(-0.99,-0.14) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=1920.0 dist=1920.0
[01:58:24.697] Bullet scan: owner=0 onGround=True start=(32721.5,4122.3) velLen=1.00 aimRot=-3.08 dir=(-1.00,-0.07) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=152.5 dist=152.5
[01:58:25.128] Bullet scan: owner=0 onGround=True start=(32713.5,4122.7) velLen=1.00 aimRot=-3.12 dir=(-1.00,-0.03) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=144.4 dist=144.4
[01:58:25.846] Bullet scan: owner=0 onGround=True start=(32713.5,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=216.0 tile=216.0 npc=144.4 dist=144.4
[01:58:26.415] Bullet scan: owner=0 onGround=True start=(32713.5,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=216.0 tile=216.0 npc=144.4 dist=144.4
[01:58:26.982] Bullet scan: owner=0 onGround=True start=(32713.5,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=216.0 tile=216.0 npc=144.4 dist=144.4
[01:58:27.584] Bullet scan: owner=0 onGround=True start=(32699.1,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=200.0 tile=200.0 npc=116.1 dist=116.1
[01:58:28.132] Bullet scan: owner=0 onGround=True start=(32697.3,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=200.0 tile=200.0 npc=102.7 dist=102.7
[01:58:28.718] Bullet scan: owner=0 onGround=True start=(32697.3,4123.4) velLen=1.00 aimRot=3.10 dir=(-1.00,0.04) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=200.0 tile=200.0 npc=102.7 dist=102.7
[01:58:31.532] Bullet scan: owner=0 onGround=True start=(32878.9,4124.2) velLen=1.00 aimRot=3.03 dir=(-0.99,0.11) ignoreTiles=False blocked=True usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=110.8 dist=110.8
[01:58:31.998] Bullet scan: owner=0 onGround=True start=(32878.8,4122.9) velLen=1.00 aimRot=-3.13 dir=(-1.00,-0.01) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=110.6 dist=110.6
[01:58:32.429] Bullet scan: owner=0 onGround=True start=(32878.8,4122.5) velLen=1.00 aimRot=-3.10 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=309.9 dist=309.9
[01:58:32.867] Bullet scan: owner=0 onGround=True start=(32878.9,4121.7) velLen=1.00 aimRot=-3.03 dir=(-0.99,-0.11) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=1920.0 dist=1920.0
[01:58:33.332] Bullet scan: owner=0 onGround=True start=(32878.8,4123.6) velLen=1.00 aimRot=3.09 dir=(-1.00,0.05) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=380.0 tile=380.0 npc=110.6 dist=110.6
[01:58:33.762] Bullet scan: owner=0 onGround=True start=(32878.8,4122.5) velLen=1.00 aimRot=-3.10 dir=(-1.00,-0.05) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=308.4 dist=308.4
[01:58:34.282] Bullet scan: owner=0 onGround=True start=(32881.6,4117.3) velLen=1.00 aimRot=-2.60 dir=(-0.85,-0.52) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=29.7 dist=29.7
[01:58:34.714] Bullet scan: owner=0 onGround=True start=(32913.0,4125.9) velLen=1.00 aimRot=2.88 dir=(-0.97,0.26) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=15.7 dist=15.7
[01:58:35.150] Bullet scan: owner=0 onGround=True start=(32914.1,4125.5) velLen=1.00 aimRot=2.91 dir=(-0.97,0.23) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 tile=1920.0 npc=17.0 dist=17.0
[01:58:37.131] Slug scan: owner=0 onGround=True start=(33051.7,4125.1) velLen=1.00 aimRot=2.95 dir=(-0.98,0.19) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:58:37.463] Slug scan: owner=0 onGround=True start=(33051.7,4125.3) velLen=1.00 aimRot=2.93 dir=(-0.98,0.21) ignoreTiles=False blocked=False usedFallback=False max=1920 laser=1920.0 fallback=1920.0 dist=1920.0
[01:58:37.895] Slug scan: owner=0 onGround=True start=(33065.3,4134.0) velLen=1.00 aimRot=1.62 dir=(-0.05,1.00) ignoreTiles=False blocked=True usedFallback=True max=1920 laser=1920.0 fallback=696.0 dist=696.0
